Price,Rent,Area,Rooms,Floor,Location,Dealer,Building,Furnished,Dishwasher,Elevator,Balcony,Popularity,Time,Date,Title,Id_number,Link
2 000 zł,200 zł,49 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,224.0,11,8.11.2019,"Hallera - Grabiszyn - mieszkanie dwupokojowe, o pow. około 49 mkw.",567178499,https://www.olx.pl/oferta/hallera-grabiszyn-mieszkanie-dwupokojowe-o-pow-okolo-49-mkw-CID3-IDCnP2j.html#192f0eb836
1 450 zł,1 zł,16 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,299.0,25,8.11.2019,Mini kawalerka/pokoj wrocław,567176972,https://www.olx.pl/oferta/mini-kawalerka-pokoj-wroclaw-CID3-IDCnODG.html#192f0eb836
1 800 zł,300 zł,40 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,279.0,4,8.11.2019,2 pokoje Dorzecze Legnickiej pierwszy najem,567164930,https://www.olx.pl/oferta/2-pokoje-dorzecze-legnickiej-pierwszy-najem-CID3-IDCnLws.html#192f0eb836
2 700 zł,650 zł,55 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,735.0,12,8.11.2019,Mieszkanie 55m2 os.Klecina -odświeżone!,567174369,https://www.olx.pl/oferta/mieszkanie-55m2-os-klecina-odswiezone-CID3-IDCnNXH.html#192f0eb836;promoted
1 700 zł,250 zł,25 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,219.0,12,8.11.2019,"Kawalerka 25m2- Jagodno, z tarasem, nowa!!!",567153590,https://www.olx.pl/oferta/kawalerka-25m2-jagodno-z-tarasem-nowa-CID3-IDCnIyy.html#8d69a9c43b;promoted
1 700 zł,260 zł,24 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,0,143.0,28,8.11.2019,"Długa 40, Stare Miasto, kawalerka, BEZ PROWIZJI",567158589,https://www.olx.pl/oferta/dluga-40-stare-miasto-kawalerka-bez-prowizji-CID3-IDCnJRb.html#8d69a9c43b
1 500 zł,400 zł,33 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,222.0,4,8.11.2019,Mieszkanie kawalerka,529586266,https://www.olx.pl/oferta/mieszkanie-kawalerka-CID3-IDzQ5zY.html#8d69a9c43b
1 500 zł,230 zł,20 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,0,328.0,12,8.11.2019,"Długa 40, Stare Miasto, kawalerka, BEZ PROWIZJI",567158090,https://www.olx.pl/oferta/dluga-40-stare-miasto-kawalerka-bez-prowizji-CID3-IDCnJJ8.html#8d69a9c43b
2 500 zł,500 zł,51 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Nie,0,0,0,136.0,28,8.11.2019,"Od1 grudnia,bardzo ladne3pokoje dla3/5 os. Nyska",567156251,https://www.olx.pl/oferta/od1-grudnia-bardzo-ladne3pokoje-dla3-5-os-nyska-CID3-IDCnJft.html#8d69a9c43b
2 500 zł,500 zł,51 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Nie,0,0,0,103.0,28,8.11.2019,3pokojowe nowe.Doskonala lokalizacja i mieszkanie,567154143,https://www.olx.pl/oferta/3pokojowe-nowe-doskonala-lokalizacja-i-mieszkanie-CID3-IDCnIHt.html#8d69a9c43b
2 750 zł,550 zł,65 m²,4 i więcej,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,1,1,115.0,28,8.11.2019,Wynajmę od 1.12.2019 4 pokojowe mieszkanie na Zakrzowie ul. Zatorska,567153712,https://www.olx.pl/oferta/wynajme-od-1-12-2019-4-pokojowe-mieszkanie-na-zakrzowie-ul-zatorska-CID3-IDCnIAv.html#8d69a9c43b;promoted
1 400 zł,400 zł,37 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,1,216.0,12,8.11.2019,Kawalerka Wrocław Psie Pole Redycka bez pośredników wynajmę,567149624,https://www.olx.pl/oferta/kawalerka-wroclaw-psie-pole-redycka-bez-posrednikow-wynajme-CID3-IDCnHvA.html#8d69a9c43b
1 400 zł,480 zł,40 m²,2 pokoje,8,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,412.0,1,8.11.2019,2 pokojowe mieszkanie na Starym Mieście we Wrocławiu,567147164,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-na-starym-miescie-we-wroclawiu-CID3-IDCnGSU.html#8d69a9c43b
1 999 zł,650 zł,49 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,0,102.0,28,8.11.2019,M2 na wynajem | rozkładowe | idealne dla pary | 7 min od rynku,567146019,https://www.olx.pl/oferta/m2-na-wynajem-rozkladowe-idealne-dla-pary-7-min-od-rynku-CID3-IDCnGAr.html#8d69a9c43b
2 150 zł,150 zł,45 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,0,101.0,28,8.11.2019,"Mieszkanie 2pokojowe, 45m2, Śródmieście, pierwszy najem po remoncie.",567145820,https://www.olx.pl/oferta/mieszkanie-2pokojowe-45m2-srodmiescie-pierwszy-najem-po-remoncie-CID3-IDCnGxe.html#8d69a9c43b
2 500 zł,1 zł,62 m²,3 pokoje,6,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,153.0,5,8.11.2019,Nowy Dwór Trzypokojowe BEZ INNYCH OPŁAT Rogowska Trzy 3 pokoje osobne,567145439,https://www.olx.pl/oferta/nowy-dwor-trzypokojowe-bez-innych-oplat-rogowska-trzy-3-pokoje-osobne-CID3-IDCnGr5.html#8d69a9c43b
1 200 zł,400 zł,25 m²,Kawalerka,9,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,1,0,334.0,28,8.11.2019,Kawalerka Wrocław Psie Pole Zakrzów Okulickiego bez pośredników wynajm,567145379,https://www.olx.pl/oferta/kawalerka-wroclaw-psie-pole-zakrzow-okulickiego-bez-posrednikow-wynajm-CID3-IDCnGq7.html#8d69a9c43b
1 300 zł,300 zł,19 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,364.0,28,8.11.2019,Kawalerka na Krzykach,567142573,https://www.olx.pl/oferta/kawalerka-na-krzykach-CID3-IDCnFGR.html#8d69a9c43b
2 000 zł,535 zł,50 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,275.0,5,8.11.2019,Mieszkanie 50 m 2 pokoje pełen rozkład,567139486,https://www.olx.pl/oferta/mieszkanie-50-m-2-pokoje-pelen-rozklad-CID3-IDCnET4.html#a194f2a5dd
3 000 zł,500 zł,100 m²,4 i więcej,Parter,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Dom wolnostojący,Tak,0,0,0,41.0,28,8.11.2019,Mieszkanie do wynajęcia dla Ukraińców,567138770,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-dla-ukraincow-CID3-IDCnEHv.html#a194f2a5dd
1 950 zł,270 zł,38 m²,2 pokoje,9,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,113.0,12,8.11.2019,2 POK | 38 m2 | KRAKOWSKIE TARASY | balkon | wyposażone | OD GRUDNIA,567131356,https://www.olx.pl/oferta/2-pok-38-m2-krakowskie-tarasy-balkon-wyposazone-od-grudnia-CID3-IDCnCLV.html#a194f2a5dd
2 450 zł,450 zł,47 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,0,0,427.0,28,8.11.2019,3 pokojowe mieszkanie na Krzykach,536456788,https://www.olx.pl/oferta/3-pokojowe-mieszkanie-na-krzykach-CID3-IDAiUUQ.html#a194f2a5dd
2 200 zł,600 zł,54 m²,2 pokoje,5,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,1,72.0,28,8.11.2019,"2 pokojowe mieszkanie w centrum, ul. Wesoła Wrocław",567116063,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-w-centrum-ul-wesola-wroclaw-CID3-IDCnyNh.html#a194f2a5dd
2 300 zł,800 zł,65 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Kamienica,Tak,1,0,0,81.0,28,8.11.2019,"2-pokojowe mieszkanie, wysoki standard - CENTRUM",567112700,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-wysoki-standard-centrum-CID3-IDCnxW2.html#a194f2a5dd
1 600 zł,400 zł,20 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,271.0,12,8.11.2019,Nowa Kawalerka 20m2 Jagodno,567109280,https://www.olx.pl/oferta/nowa-kawalerka-20m2-jagodno-CID3-IDCnx1S.html#a194f2a5dd;promoted
1 600 zł,400 zł,20 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,251.0,11,8.11.2019,Kawalerka Jagodno Iwiny,567108306,https://www.olx.pl/oferta/kawalerka-jagodno-iwiny-CID3-IDCnvMa.html#a194f2a5dd;promoted
2 000 zł,300 zł,41 m²,2 pokoje,10,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,1,1,0,131.0,28,8.11.2019,Ul. Jesionowa_41m2_2pok_balkon_garaż,567107873,https://www.olx.pl/oferta/ul-jesionowa-41m2-2pok-balkon-garaz-CID3-IDCnvFb.html#a194f2a5dd
2 800 zł,750 zł,100 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Kamienica,Tak,1,0,1,81.0,28,8.11.2019,Przestronny luksusowy 3-pok. apartament||Borek jedyny w swoim rodzaju!,567106355,https://www.olx.pl/oferta/przestronny-luksusowy-3-pok-apartament-borek-jedyny-w-swoim-rodzaju-CID3-IDCnvgH.html#a194f2a5dd
2 100 zł,400 zł,50 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,95.0,12,8.11.2019,Mieszkanie 2 Pokoje (50 m2) Klimasa Krzyki Wrocław,567103687,https://www.olx.pl/oferta/mieszkanie-2-pokoje-50-m2-klimasa-krzyki-wroclaw-CID3-IDCnwzF.html#a194f2a5dd
1 950 zł,250 zł,35 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,1,0,1,165.0,12,8.11.2019,PL.BEMA_35m2_2pok_balkon_od 15 grudnia,567102238,https://www.olx.pl/oferta/pl-bema-35m2-2pok-balkon-od-15-grudnia-CID3-IDCnwci.html#a194f2a5dd
2 300 zł,300 zł,35 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,52.0,11,8.11.2019,Atrakcyjne 2-pokojowe mieszkanie w apartamentowcu + BALKON - Bema,567100334,https://www.olx.pl/oferta/atrakcyjne-2-pokojowe-mieszkanie-w-apartamentowcu-balkon-bema-CID3-IDCnuHA.html#a194f2a5dd
1 800 zł,300 zł,23 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,1,1,104.0,28,8.11.2019,Nowoczesna i stylowa kawalerka w centrum,567099306,https://www.olx.pl/oferta/nowoczesna-i-stylowa-kawalerka-w-centrum-CID3-IDCnur0.html#a194f2a5dd
2 000 zł,80 zł,35 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,122.0,5,8.11.2019,Mieszkanie 2 pokojowe Astra (Gądów Mały),567099516,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-astra-gadow-maly-CID3-IDCnuuo.html#a194f2a5dd
1 300 zł,500 zł,40 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,0,249.0,12,8.11.2019,Wynajmę mieszkanie,567097930,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDCnu4O.html#a194f2a5dd
3 000 zł,1 300 zł,70 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,0,0,36.0,28,8.11.2019,Mieszkanie,567097634,https://www.olx.pl/oferta/mieszkanie-CID3-IDCnu02.html#fec83b520c
2 300 zł,500 zł,45 m²,2 pokoje,,"Wrocław, Dolnośląskie, Psie Pole",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,70.0,28,8.11.2019,"Sępolno-Olimpia Port, wynajmę 2-pok. mieszkanie , wysoki standa",567097538,https://www.olx.pl/oferta/sepolno-olimpia-port-wynajme-2-pok-mieszkanie-wysoki-standa-CID3-IDCntYu.html#fec83b520c
1 700 zł,"0,01 zł",45 m²,Kawalerka,Suterena,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Tak,0,0,0,165.0,28,8.11.2019,"Do wynajęcia dół domku jednorodzinnego w zabudowie szeregowej, blisko",567097157,https://www.olx.pl/oferta/do-wynajecia-dol-domku-jednorodzinnego-w-zabudowie-szeregowej-blisko-CID3-IDCntSl.html#fec83b520c
1 600 zł,300 zł,20 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,0,1478.0,28,8.11.2019,Kawalerka Centrum Wrocław 5 min pieszo do Rynku i Pl Grunwaldzkiego,536955495,https://www.olx.pl/oferta/kawalerka-centrum-wroclaw-5-min-pieszo-do-rynku-i-pl-grunwaldzkiego-CID3-IDAl0Ew.html#fec83b520c
1 500 zł,1 zł,40 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,0,17.0,9,10.11.2019,Mieszkanie na wynajem - Wrocław- Śródmieście,567602279,https://www.olx.pl/oferta/mieszkanie-na-wynajem-wroclaw-srodmiescie-CID3-IDCpBht.html#cf4e890f05
1 400 zł,300 zł,30 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,1,1,69.0,10,10.11.2019,"Kawalerka do wynajęcia, 30m2, ul. Chałupnicza",567598376,https://www.olx.pl/oferta/kawalerka-do-wynajecia-30m2-ul-chalupnicza-CID3-IDCpAgv.html#cf4e890f05
4 200 zł,4 200 zł,42 m²,2 pokoje,8,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,1,1,0,878.0,2,10.11.2019,PRESTIŻOWY apartament Angel River,567595449,https://www.olx.pl/oferta/prestizowy-apartament-angel-river-CID3-IDCpzwj.html#cf4e890f05;promoted
2 000 zł,300 zł,40 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,0,0,235.0,10,10.11.2019,Mieszkanie Muchobór Graniczna,567594905,https://www.olx.pl/oferta/mieszkanie-muchobor-graniczna-CID3-IDCpzmx.html#cf4e890f05;promoted
2 550 zł,300 zł,"52,50 m²",2 pokoje,5,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,54.0,26,10.11.2019,"Wynajmę 2 pokojowe,komfortowe Mieszkanie.Dorzecze Legnickiej",567582512,https://www.olx.pl/oferta/wynajme-2-pokojowe-komfortowe-mieszkanie-dorzecze-legnickiej-CID3-IDCpv8E.html#cf4e890f05
1 800 zł,700 zł,72 m²,3 pokoje,,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,0,0,0,59.0,26,10.11.2019,Mieszkanie na Jagodnie 72m 3 pokoje,567585007,https://www.olx.pl/oferta/mieszkanie-na-jagodnie-72m-3-pokoje-CID3-IDCpvMT.html#cf4e890f05
2 500 zł,1 zł,47 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Dom wolnostojący,Nie,0,0,0,45.0,26,10.11.2019,3 pokoje z garażem 1 km. od Tarasów Grabiszyńskich,567580412,https://www.olx.pl/oferta/3-pokoje-z-garazem-1-km-od-tarasow-grabiszynskich-CID3-IDCpwAM.html#cf4e890f05
2 000 zł,200 zł,27 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,0,65.0,7,10.11.2019,Kawalerka Plac Grunwaldzki,567580080,https://www.olx.pl/oferta/kawalerka-plac-grunwaldzki-CID3-IDCpwwq.html#cf4e890f05
1 650 zł,600 zł,45 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,119.0,3,10.11.2019,"2-pok, W-w, Ołtaszyńska, miejsce postojowe, do wynajęcia",567578829,https://www.olx.pl/oferta/2-pok-w-w-oltaszynska-miejsce-postojowe-do-wynajecia-CID3-IDCpwbf.html#cf4e890f05
1 300 zł,300 zł,25 m²,Kawalerka,7,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,169.0,10,10.11.2019,Wynajmę kawalerkę,567577998,https://www.olx.pl/oferta/wynajme-kawalerke-CID3-IDCpuXQ.html#cf4e890f05
2 100 zł,400 zł,39 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,0,1,1,65.0,26,10.11.2019,Wynajmę mieszkanie Wrocław Centrum,567567180,https://www.olx.pl/oferta/wynajme-mieszkanie-wroclaw-centrum-CID3-IDCps9m.html#f8df86b756;promoted
1 650 zł,550 zł,38 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,152.0,3,10.11.2019,Przytulne mieszkanie w Centrum miasta - 1650 zł + opłaty.,567563697,https://www.olx.pl/oferta/przytulne-mieszkanie-w-centrum-miasta-1650-zl-oplaty-CID3-IDCprfb.html#f8df86b756
1 200 zł,300 zł,20 m²,Kawalerka,,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,95.0,10,10.11.2019,Kawalerka,567565410,https://www.olx.pl/oferta/kawalerka-CID3-IDCprGO.html#f8df86b756
1 700 zł,150 zł,25 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,979.0,26,10.11.2019,Do wynajęcia mieszkanie kawalerka na krzykach 25m2 wrocław,542651863,https://www.olx.pl/oferta/do-wynajecia-mieszkanie-kawalerka-na-krzykach-25m2-wroclaw-CID3-IDAIUxp.html#f8df86b756
1 700 zł,310 zł,38 m²,Kawalerka,5,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,0,135.0,26,10.11.2019,Wynajmę atrakcyjną kawalerkę od 15.11.2019,567558832,https://www.olx.pl/oferta/wynajme-atrakcyjna-kawalerke-od-15-11-2019-CID3-IDCppYI.html#f8df86b756
1 700 zł,1 700 zł,25 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,85.0,0,10.11.2019,Do wynajęcia kawalerka przy Magnolia Park - POLECAM !!!,567553420,https://www.olx.pl/oferta/do-wynajecia-kawalerka-przy-magnolia-park-polecam-CID3-IDCpozq.html#f8df86b756
2 250 zł,420 zł,57 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,0,65.0,26,10.11.2019,"Wynajmę mieszkanie, mieszkanie na wynajem",567551421,https://www.olx.pl/oferta/wynajme-mieszkanie-mieszkanie-na-wynajem-CID3-IDCpo3b.html#f8df86b756
2 250 zł,420 zł,57 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,0,41.0,26,10.11.2019,"Wynajmę mieszkanie, mieszkanie n wynajem",567550640,https://www.olx.pl/oferta/wynajme-mieszkanie-mieszkanie-n-wynajem-CID3-IDCpnQA.html#f8df86b756
2 250 zł,420 zł,57 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,0,55.0,26,10.11.2019,"Wynajmę mieszkanie, mieszkanie na wynajem",567546487,https://www.olx.pl/oferta/wynajme-mieszkanie-mieszkanie-na-wynajem-CID3-IDCpmLB.html#f8df86b756
1 900 zł,450 zł,52 m²,2 pokoje,5,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,106.0,26,10.11.2019,2 Pokojowe mieszkanie/Powstańców Śląskich/bez prowizji,567542741,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-powstancow-slaskich-bez-prowizji-CID3-IDCplNb.html#f8df86b756
1 400 zł,340 zł,26 m²,Kawalerka,6,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,1,1,245.0,10,10.11.2019,Do wynajęcia kawalerka 26 m2 Wrocław ul.Lubuska,567536850,https://www.olx.pl/oferta/do-wynajecia-kawalerka-26-m2-wroclaw-ul-lubuska-CID3-IDCpkga.html#f8df86b756
2 000 zł,280 zł,42 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,120.0,26,10.11.2019,Mieszkanie do wynajęcia,567536377,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDCpk8x.html#f8df86b756
2 000 zł,250 zł,40 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,0,114.0,26,10.11.2019,Słoneczne mieszkanie w centrum Wrocławia,567532692,https://www.olx.pl/oferta/sloneczne-mieszkanie-w-centrum-wroclawia-CID3-IDCpjb6.html#f8df86b756
600 zł,600 zł,86 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Tak,0,0,0,66.0,26,10.11.2019,"Dla Pracowników, do 11 osób",567531924,https://www.olx.pl/oferta/dla-pracownikow-do-11-osob-CID3-IDCpiYI.html#f8df86b756
1 600 zł,300 zł,38 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,1,0,184.0,7,10.11.2019,Wrocław / Strzegomska / Złotoryjska / Stare Miasto Mieszkanie 2 pokoje,567527846,https://www.olx.pl/oferta/wroclaw-strzegomska-zlotoryjska-stare-miasto-mieszkanie-2-pokoje-CID3-IDCphUV.html#f8df86b756
2 300 zł,390 zł,39 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,1,1,0,142.0,10,10.11.2019,Mieszkanie Nowe Żerniki.,567519202,https://www.olx.pl/oferta/mieszkanie-nowe-zerniki-CID3-IDCpfFv.html#f8df86b756
1 800 zł,500 zł,"53,50 m²",2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,212.0,26,10.11.2019,"Mieszkanie 2-pokojowe do wynajęcia. Ul. Opolska, Wrocław.",567516874,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-do-wynajecia-ul-opolska-wroclaw-CID3-IDCpf3Y.html#f8df86b756
2 000 zł,450 zł,44 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Apartamentowiec,Tak,0,1,0,111.0,26,10.11.2019,Wynajmę mieszkanie we Wrocławiu,567506036,https://www.olx.pl/oferta/wynajme-mieszkanie-we-wroclawiu-CID3-IDCpcfa.html#f8df86b756
1 900 zł,560 zł,33 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,103.0,26,10.11.2019,Wynajmę dwupokojowe mieszkanie przy ulicy Gajowickiej blisko Sky Tower,567480277,https://www.olx.pl/oferta/wynajme-dwupokojowe-mieszkanie-przy-ulicy-gajowickiej-blisko-sky-tower-CID3-IDCp5xH.html#41482f693d
3 300 zł,400 zł,57 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,79.0,10,10.11.2019,ŁADNE MIESZKANIE NA NOWYM OSIEDLU!! Do wynajęcia od zaraz! Ul.Tęczowa,567461520,https://www.olx.pl/oferta/ladne-mieszkanie-na-nowym-osiedlu-do-wynajecia-od-zaraz-ul-teczowa-CID3-IDCp0Fa.html#41482f693d
1 600 zł,400 zł,30 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,0,1,1,325.0,2,10.11.2019,Nowe mieszkanie w ścisłym centrum,567451122,https://www.olx.pl/oferta/nowe-mieszkanie-w-scislym-centrum-CID3-IDCoXXs.html#41482f693d
2 100 zł,550 zł,56 m²,3 pokoje,7,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Blok,Tak,1,0,1,74.0,26,10.11.2019,3POK-od zaraz- Bulwar Ikara-rozkład,567450221,https://www.olx.pl/oferta/3pok-od-zaraz-bulwar-ikara-rozklad-CID3-IDCoXIW.html#41482f693d;promoted
2 300 zł,"0,01 zł",48 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,827.0,26,10.11.2019,Wygodne 48m2 mieszkanie + taras 23m2 // Comfortable flat // Stablowice,567438727,https://www.olx.pl/oferta/wygodne-48m2-mieszkanie-taras-23m2-comfortable-flat-stablowice-CID3-IDCoUJx.html#e78eeb4bb9
1 250 zł,450 zł,37 m²,2 pokoje,Powyżej 10,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,512.0,0,10.11.2019,Mieszkanie na wynajem Popowice Wrocław,567421893,https://www.olx.pl/oferta/mieszkanie-na-wynajem-popowice-wroclaw-CID3-IDCoQm1.html#e78eeb4bb9
1 900 zł,500 zł,43 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,171.0,8,10.11.2019,43 mkw mieszkanie na Krzykach (ul. Skarbowców / ul. Krzycka),567419773,https://www.olx.pl/oferta/43-mkw-mieszkanie-na-krzykach-ul-skarbowcow-ul-krzycka-CID3-IDCoPNP.html#e78eeb4bb9
2 500 zł,100 zł,53 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,59.0,26,10.11.2019,"Wrocław, Stare Miasto ul. Teatralna",567411938,https://www.olx.pl/oferta/wroclaw-stare-miasto-ul-teatralna-CID3-IDCoNLs.html#e78eeb4bb9
